POINTID,MDE,ASPECTB,HARB,PMA,TMEDPROM,EVI
7816,1903,0.3607,13,886,18.64,0.285554
7817,1861,0.0452,15,886,18.64,0.2732
7818,1963,0.1014,18,887,18.53,0.353712
7819,1992,0.0428,16,891,18.31,0.404758
7820,2024,0.4997,17,892,18.18,0.428777
7821,1974,1.1433,11,891,18.17,0.299428
7822,1979,0.0089,15,891,18.23,0.295369
7823,2025,0.7533,16,891,18.14,0.308699
7824,2030,0.26,13,892,18.05,0.336594
7825,2005,0.3753,10,891,18.12,0.297686
7826,1996,0.8759,10,887,18.25,0.288416
7827,1943,1.9822,14,886,18.38,0.303899
7828,1903,0.6193,14,883,18.51,0.357315
7829,1849,0.9745,9,880,18.65,0.304281
7830,1810,1.2161,7,877,18.85,0.243393
7831,1721,1.0112,12,872,19.06,0.254475
7832,1714,0.1202,17,868,19.27,0.288766
7833,1828,0.4045,18,872,19,0.255802
7834,1855,0.5313,15,875,18.83,0.327547
7835,1832,0.4823,12,875,18.8,0.310048
7836,1783,1.1419,16,872,19,0.41209
7837,1757,0.471,26,870,19.04,0.525893
7838,1858,0.0113,10,873,18.9,0.349411
7839,1874,0.2555,20,876,18.74,0.358698
7840,1879,0.0777,6,876,18.7,0.224131
7841,1886,0.8408,16,876,18.69,0.497712
7842,1910,0.5645,22,876,18.65,0.415707
7843,1941,0.1425,16,877,18.52,0.432402
7844,1941,1.1456,18,878,18.48,0.426125
7845,1911,1.4667,17,878,18.5,0.337891
7846,1889,0.5212,11,877,18.57,0.359674
7847,1856,0.8039,11,875,18.64,0.352372
7848,1821,1.5547,8,872,18.78,0.238641
7849,1822,0.0037,11,871,18.87,0.304803
7850,1832,1.4914,11,870,18.87,0.296435
7851,1788,0.763,11,868,18.95,0.291727
7857,1646,1.8774,10,860,19.36,0.37351
7858,1650,0.0284,11,858,19.46,0.258898
7865,1748,0.0688,15,865,18.99,0.318677
7866,1789,0.1831,12,867,18.94,0.198875
7867,1880,0.0129,9,872,18.65,0.20923
7870,1844,0.3323,10,871,18.65,0.262207
7872,1750,1.4048,9,865,18.96,0.284349
7874,1659,0.1363,17,859,19.32,0.259505
7890,1522,1.9733,12,844,20,0.253037
7930,1796,0.1425,17,888,18.91,0.417461
7931,1827,0.1056,16,887,18.93,0.311932
7932,1868,0.0051,15,889,18.74,0.276414
7933,1926,0.067,15,893,18.51,0.273399
7934,1986,0.068,18,895,18.31,0.352459
7935,2014,0.3357,17,898,18.2,0.325933
7936,2037,0.7476,21,900,18.1,0.356463
7937,2068,0.4649,17,900,18.05,0.299055
7938,2074,1.5508,16,898,18.08,0.408179
7939,2021,1.1894,15,896,18.19,0.32975
7940,1957,1.6819,17,894,18.37,0.410198
7941,1869,1.2909,12,888,18.61,0.327463
7942,1769,1.7017,15,882,18.94,0.443594
7943,1768,0.152,18,881,18.98,0.324318
7944,1821,0.0715,17,884,18.87,0.40566
7945,1828,1.5077,12,884,18.83,0.32672
7946,1729,0.4,14,880,19.01,0.364809
7947,1776,0.114,10,878,19.06,0.211472
7948,1810,0.0383,22,882,18.84,0.254479
7949,1934,0.2802,16,886,18.57,0.297222
7950,1972,0.2929,17,888,18.39,0.423022
7951,1974,0.2729,10,890,18.31,0.27995
7952,1925,0.7892,15,888,18.33,0.341261
7953,1955,0.2147,13,887,18.35,0.260425
7954,1978,0.7916,10,888,18.29,0.295612
7955,1975,0.1835,15,888,18.26,0.294668
7956,1964,0.975,10,887,18.3,0.29868
7957,1961,0.9376,11,886,18.39,0.299745
7958,1946,1.2248,9,883,18.47,0.297886
7959,1903,1.7788,10,881,18.59,0.29848
7960,1838,1.9715,10,877,18.77,0.27278
7961,1721,1.8716,15,874,18.98,0.364597
7962,1662,0.807,14,868,19.31,0.508579
7963,1715,0.068,9,867,19.34,0.195859
7964,1805,0.0385,10,872,18.99,0.234526
7965,1803,0.1563,10,874,18.87,0.293585
7967,1677,0.6061,23,868,19.25,0.497817
7968,1773,0.1451,19,870,19.13,0.409996
7969,1849,0.7435,17,873,18.9,0.398498
7970,1875,0.331,17,874,18.8,0.4351
7971,1818,0.4453,16,874,18.81,0.306428
7972,1882,0.0338,10,874,18.83,0.276872
7973,1903,0.0422,17,875,18.71,0.418229
7974,1925,0.0282,16,876,18.54,0.412108
7976,1878,0.1802,13,878,18.54,0.257531
7977,1858,1.8905,10,874,18.67,0.287451
7978,1793,0.9036,12,871,18.81,0.343161
7979,1788,0.1877,14,871,18.89,0.271337
7980,1777,0.8721,10,868,18.96,0.279647
7981,1801,0.8551,11,868,18.96,0.286467
7982,1745,1.2505,11,866,19.06,0.215786
7984,1755,0.0048,11,868,18.98,0.256102
7985,1816,0.0329,9,869,18.9,0.25739
7989,1579,0.4187,12,854,19.65,0.385584
7990,1613,0.0056,11,853,19.68,0.312691
7992,1706,0.0574,11,863,19.18,0.261224
8001,1711,1.2748,10,865,19,0.334754
8004,1625,1.5062,10,858,19.37,0.343655
8005,1661,0.3438,11,857,19.46,0.180452
8007,1648,1.8788,9,855,19.59,0.290492
8061,1780,0.2555,17,885,19,0.403326
8062,1831,1.0222,18,887,18.94,0.282541
8063,1880,1.0971,17,889,18.74,0.313698
8064,1923,0.1303,18,893,18.53,0.355513
8065,1969,0.0034,13,894,18.36,0.330558
8066,1984,1.0513,21,896,18.26,0.439054
8067,1999,0.3492,17,897,18.24,0.361287
8068,2028,1,23,898,18.12,0.461988
8069,2049,1.3624,16,898,18.07,0.408352
8070,1994,1.8262,20,895,18.2,0.438565
8071,1949,1.7426,13,893,18.39,0.384876
8072,1838,1.8516,15,888,18.64,0.300526
8073,1780,1.7475,15,882,18.96,0.357756
8074,1719,1.4166,15,879,19.13,0.484702
8075,1718,0.1908,13,879,19.13,0.261322
8076,1717,0.2877,14,878,19.12,0.239595
8077,1673,1.4563,10,876,19.25,0.250598
8078,1678,0.3021,14,874,19.35,0.231388
8079,1731,0.3243,21,877,19.1,0.289688
8080,1903,0.1425,18,884,18.68,0.234906
8081,1950,0.8634,14,887,18.46,0.334266
8082,1941,0.842,10,887,18.45,0.30371
8083,1885,0.0071,15,885,18.52,0.368872
8084,1932,0.0158,10,885,18.51,0.300436
8085,1932,0.6088,15,885,18.47,0.301416
8086,1913,0.1509,10,884,18.5,0.296688
8087,1914,0.6247,15,883,18.51,0.321612
8088,1933,0.3189,13,882,18.52,0.274464
8089,1902,0.4397,12,882,18.55,0.323125
8090,1882,1.7835,10,881,18.67,0.289912
8091,1839,1.3242,10,877,18.78,0.289285
8092,1795,1.8188,16,876,18.86,0.232943
8093,1682,1.9844,14,868,19.3,0.210094
8094,1641,0.1597,16,866,19.42,0.434154
8095,1694,0.0341,11,868,19.28,0.214204
8097,1676,0.8498,10,867,19.3,0.339347
8098,1713,0.6536,15,866,19.36,0.190052
8099,1802,0.8882,13,870,19.12,0.272125
8100,1831,0.0152,14,874,18.91,0.303045
8101,1855,0.783,15,874,18.86,0.390614
8102,1789,0.6672,17,872,18.93,0.41882
8103,1859,0.0044,10,872,18.9,0.27256
8104,1872,0.4532,7,874,18.8,0.305949
8105,1855,0.3077,10,874,18.71,0.268731
8107,1774,0.0327,9,872,18.79,0.209192
8109,1825,1.995,11,871,18.9,0.295219
8110,1758,1.7727,14,868,18.98,0.299438
8111,1782,1.9662,10,868,19.04,0.28469
8112,1747,0.4856,9,866,19.08,0.247054
8116,1752,0.076,9,865,19.09,0.259815
8127,1671,0.0126,11,860,19.31,0.257762
8129,1873,0.0486,12,870,18.73,0.20526
8130,1913,1.3748,7,873,18.55,0.221689
8133,1655,0.0312,11,859,19.31,0.227563
8191,1743,0.3471,17,884,19.08,0.330335
8192,1814,0,13,884,19.04,0.307208
8193,1863,0.0809,13,887,18.89,0.260024
8194,1936,0.1409,15,889,18.67,0.313956
8195,1962,0.842,19,894,18.47,0.314431
8196,1990,1.3417,18,895,18.35,0.37883
8197,2014,0.3631,20,897,18.24,0.351617
8198,2019,0.9688,22,897,18.22,0.3814
8199,2077,0.3414,19,899,18.12,0.3107
8200,2053,1.4923,11,899,18.07,0.277435
8201,1954,0.7856,13,895,18.27,0.300141
8202,1909,0.9853,11,890,18.5,0.306977
8203,1806,1.229,14,885,18.78,0.285598
8204,1730,1.2521,13,881,19.06,0.286725
8205,1690,1.4388,16,875,19.33,0.287374
8206,1643,0.3559,20,873,19.39,0.435382
8207,1650,0.5652,14,873,19.4,0.296663
8208,1620,1,12,871,19.5,0.274677
8209,1658,0.4974,13,871,19.51,0.189162
8210,1738,0.0971,14,876,19.21,0.153205
8211,1894,0.0291,11,883,18.78,0.248103
8212,1917,0.4056,11,887,18.53,0.297953
8213,1884,1.1016,14,885,18.59,0.296524
8214,1842,0.0618,20,883,18.64,0.250101
8215,1883,0.1768,10,883,18.66,0.299798
8216,1886,0.5212,10,882,18.66,0.267758
8217,1873,0.0077,9,881,18.67,0.306175
8218,1874,0.3723,12,881,18.69,0.287766
8219,1861,0.1195,12,881,18.7,0.272108
8220,1860,0.8818,10,879,18.75,0.249085
8221,1851,0.6286,10,877,18.81,0.27675
8222,1814,1.0995,10,877,18.82,0.279636
8223,1772,1.564,11,875,18.9,0.254775
8224,1737,2,13,871,19.13,0.237819
8225,1666,1.9837,11,867,19.39,0.223443
8226,1631,0.236,14,865,19.48,0.223773
8228,1635,0.3834,10,864,19.47,0.183437
8229,1757,0.4631,14,867,19.31,0.217867
8230,1782,0.5108,9,870,19.11,0.288811
8231,1811,0.0007,11,872,18.95,0.368251
8232,1818,0.4631,10,872,18.9,0.31887
8233,1775,0.5295,16,871,19.04,0.380221
8234,1807,0.118,9,872,18.94,0.26539
8235,1802,0.4908,10,872,18.9,0.268133
8236,1759,0.9634,10,871,18.93,0.249825
8237,1753,0.1024,11,869,19.01,0.286475
8238,1715,0.7252,14,868,19.05,0.320112
8239,1761,0.0709,13,868,19.04,0.235765
8240,1814,0.0094,10,870,18.92,0.267861
8241,1777,1.5955,8,868,18.98,0.304672
8242,1730,0.0609,9,866,19.1,0.258283
8243,1740,1.3107,12,865,19.17,0.281927
8244,1714,0.0468,12,864,19.21,0.25436
8264,1600,1.3681,8,855,19.51,0.233337
8267,1567,1.9831,8,852,19.72,0.217179
8320,1728,0.9696,14,885,19.14,0.400542
8321,1727,0.5212,15,884,19.14,0.340759
8322,1737,1.1241,14,884,19.11,0.310447
8324,1803,0.036,19,885,18.98,0.394488
8325,1876,0.0414,13,889,18.72,0.262223
8326,1923,0.0173,17,893,18.51,0.285523
8327,2003,0.1785,17,895,18.36,0.273857
8328,2046,0,17,898,18.18,0.407013
8329,2039,0.2318,21,899,18.09,0.430227
8330,2065,0.0034,20,899,18.05,0.367309
8331,1988,1.6,11,897,18.14,0.273703
8333,1799,1.3047,11,885,18.75,0.259788
8334,1734,1.19,10,881,18.97,0.29692
8336,1668,1.5924,17,875,19.43,0.29971
8337,1625,1,17,872,19.54,0.546192
8338,1602,0.0215,17,869,19.61,0.362994
8339,1585,0.0299,18,869,19.68,0.458607
8340,1644,0.1425,13,869,19.61,0.208821
8341,1690,0.2522,15,873,19.29,0.158245
8342,1855,0.0167,14,881,18.85,0.264953
8343,1893,1.0905,11,884,18.64,0.293739
8344,1833,1.4982,12,882,18.7,0.276675
8345,1794,0.0875,13,879,18.85,0.207095
8346,1856,0.0011,10,879,18.85,0.266232
8347,1802,0.3695,10,879,18.84,0.216826
8348,1821,0.1056,13,878,18.85,0.251712
8349,1816,0.031,11,877,18.84,0.255717
8350,1801,1.3778,10,877,18.89,0.239443
8351,1807,0.0238,12,877,18.91,0.226741
8352,1791,0.41,11,876,18.93,0.246594
8353,1779,0.5992,9,875,18.97,0.20946
8354,1749,0.1679,12,872,19.06,0.233758
8355,1717,0.1652,13,872,19.16,0.254979
8357,1617,0.2091,17,864,19.56,0.233664
8360,1737,0.1615,11,866,19.31,0.290562
8361,1771,1,13,871,19.11,0.330766
8362,1798,0.2,7,872,18.99,0.38905
8363,1750,1.3527,9,871,19.03,0.234605
8364,1765,0.4126,17,868,19.16,0.27992
8365,1754,1.773,11,869,19.1,0.274843
8366,1713,0.0245,11,869,19.09,0.214162
8368,1707,0.2929,14,865,19.32,0.22327
8369,1680,1.2426,11,865,19.31,0.249687
8370,1716,0.0593,9,864,19.3,0.258739
8371,1767,0.1016,10,865,19.13,0.292536
8372,1773,1.4856,10,865,19.12,0.294472
8373,1716,1.6,11,865,19.2,0.249057
8382,1653,1.9967,13,855,19.61,0.28652
8452,1735,0.7408,10,884,19.17,0.283315
8453,1758,0.1056,10,884,19.11,0.253055
8454,1788,1.5369,13,884,19.06,0.275614
8455,1797,0.5359,18,885,19,0.378777
8456,1858,0.3425,16,888,18.77,0.303059
8457,1931,0.3471,17,891,18.59,0.350304
8458,1973,0.0873,14,895,18.43,0.312593
8459,1991,0.3503,17,898,18.22,0.297996
8460,1984,0.9812,7,898,18.17,0.287022
8461,1967,0.1391,12,896,18.25,0.256731
8462,1939,1.0896,9,891,18.51,0.301301
8463,1786,1.3967,14,885,18.77,0.271458
8464,1744,0.8039,16,882,18.99,0.292709
8465,1696,0.8896,13,877,19.21,0.315573
8466,1684,0.5126,11,874,19.39,0.30859
8467,1645,1.0739,11,872,19.54,0.263459
8468,1601,0.4,12,870,19.66,0.291297
8469,1572,0.228,18,869,19.73,0.447464
8470,1562,0.0122,14,867,19.78,0.329158
8472,1665,0.0522,18,873,19.42,0.178835
8473,1784,0.0042,17,877,19.07,0.222097
8474,1862,0.2929,14,881,18.81,0.278444
8475,1809,1.5823,10,881,18.83,0.251114
8476,1752,0.0169,15,878,18.97,0.477754
8477,1803,0.0002,11,878,18.98,0.238939
8478,1757,1.2897,9,878,18.98,0.291313
8479,1786,0,12,877,19.01,0.21071
8480,1774,0.0077,13,877,18.99,0.201865
8481,1769,1.2927,10,876,18.98,0.207314
8482,1763,0.0054,12,875,19.03,0.271428
8483,1743,1,9,875,19.06,0.21066
8484,1745,0.1594,10,872,19.11,0.208785
8485,1723,1.0624,10,872,19.17,0.285715
8486,1654,1.1676,15,867,19.34,0.309695
8489,1604,1.0218,15,861,19.65,0.369843
8490,1676,0.6981,15,864,19.46,0.278474
8491,1742,0.751,11,867,19.26,0.339249
8492,1766,0.7574,8,870,19.13,0.328392
8494,1728,1.5767,8,867,19.22,0.260409
8495,1733,0.002,12,866,19.29,0.217629
8496,1752,1.9591,9,867,19.18,0.281806
8497,1693,1.9944,10,866,19.21,0.283554
8498,1634,1.4574,11,863,19.36,0.262276
8499,1629,0.161,11,861,19.47,0.267624
8500,1595,0.0605,13,860,19.54,0.220346
8501,1681,0.009,12,861,19.46,0.271604
8502,1728,0.3367,10,865,19.26,0.272028
8503,1730,0.2254,11,865,19.25,0.279073
8526,1555,1.0201,9,853,19.71,0.233772
8527,1533,0.7574,10,851,19.85,0.311085
8585,1839,0.9873,19,885,19,0.316444
8586,1820,1.3161,13,887,18.88,0.322854
8587,1885,1.0227,21,889,18.71,0.320371
8588,1899,1.8516,18,891,18.61,0.395206
8589,1905,0.0201,17,892,18.57,0.332168
8590,1953,0.0871,17,893,18.47,0.279334
8591,1898,0.9684,10,893,18.47,0.280771
8592,1891,0.7849,9,890,18.59,0.297785
8593,1813,0.9184,12,885,18.78,0.296017
8594,1748,1.2509,16,882,19.02,0.302841
8595,1701,0.7368,13,879,19.21,0.377072
8597,1656,1.3571,15,873,19.51,0.433802
8598,1596,1.2426,14,869,19.63,0.293931
8599,1562,0.7392,11,869,19.74,0.282398
8600,1555,0.8759,10,867,19.83,0.37062
8601,1555,0.7574,16,866,19.84,0.274944
8602,1592,0.0998,12,867,19.76,0.2729
8603,1613,0.0048,14,869,19.6,0.321379
8604,1771,0.1952,16,874,19.27,0.143291
8605,1822,0.8076,9,880,18.94,0.264379
8606,1779,0.7666,11,880,18.94,0.243534
8609,1707,1.2312,3,873,19.22,0.219028
8610,1725,0.0049,17,872,19.22,0.238191
8611,1733,0.1203,13,874,19.15,0.315295
8612,1756,0.8501,10,874,19.11,0.209773
8613,1722,1.1644,9,873,19.14,0.297407
8614,1722,0.4508,9,872,19.2,0.229242
8615,1702,1.788,12,872,19.22,0.31022
8616,1686,0.4392,10,869,19.29,0.211729
8617,1637,1.5457,11,865,19.47,0.254473
8618,1574,0.2929,10,861,19.65,0.339264
8619,1575,0.7991,15,861,19.68,0.196397
8620,1661,0.8375,13,861,19.61,0.205344
8629,1703,1.9627,10,862,19.43,0.281959
8630,1622,1.9893,11,860,19.59,0.244716
8714,1749,1.4125,13,887,19.1,0.323148
8715,1771,0.716,18,887,19.05,0.552936
8716,1820,0.4141,13,887,18.97,0.403234
8717,1867,1.6231,18,887,18.78,0.366746
8718,1912,0.0038,17,891,18.58,0.34808
8719,1923,1.9747,17,892,18.54,0.377508
8720,1889,1.6974,20,892,18.57,0.361538
8721,1861,1.9991,18,890,18.6,0.445006
8722,1846,0.4806,13,888,18.66,0.28371
8723,1791,1.2504,15,885,18.81,0.320365
8724,1743,0.7974,14,883,18.99,0.300434
8725,1722,1.6775,10,879,19.19,0.363822
8726,1676,1.193,11,876,19.35,0.411651
8727,1654,0.8953,13,873,19.49,0.303496
8728,1621,0.9245,11,871,19.61,0.286459
8729,1562,1.4961,10,869,19.72,0.36444
8730,1532,0.7666,18,867,19.83,0.423666
8731,1529,0.0057,14,865,19.92,0.385331
8734,1594,0.102,16,867,19.76,0.354147
8735,1729,0.152,22,873,19.4,0.15898
8736,1775,0.7368,10,875,19.1,0.273351
8737,1741,1.4379,12,875,19.1,0.239789
8739,1634,1.0995,17,870,19.38,0.395101
8740,1629,0.5618,10,869,19.45,0.222639
8741,1683,0.2929,13,869,19.4,0.199204
8742,1694,1.415,10,871,19.27,0.265234
8743,1719,0.0449,10,871,19.24,0.225973
8744,1710,0.8896,9,870,19.26,0.227569
8745,1674,1.3553,10,869,19.32,0.327092
8746,1695,0.0341,11,868,19.35,0.221992
8747,1656,1.8627,9,866,19.43,0.20756
8749,1562,1.2195,12,860,19.75,0.364179
8845,1836,1.3489,17,887,19,0.335772
8846,1841,1.8419,19,888,18.91,0.343462
8847,1871,0.9266,20,889,18.78,0.290336
8848,1943,1.5462,16,892,18.58,0.301307
8849,1933,1.0985,21,892,18.56,0.320753
8850,1957,1.772,15,893,18.49,0.32268
8851,1968,1.5176,15,893,18.53,0.321664
8852,1903,1.8771,10,891,18.6,0.279632
8853,1819,1.9983,15,887,18.75,0.329749
8854,1752,1.6247,15,884,18.94,0.30158
8855,1696,0.5187,15,879,19.15,0.298117
8856,1673,0.6758,12,876,19.34,0.367989
8857,1666,0.7252,11,873,19.46,0.383327
8858,1617,1.5258,14,872,19.57,0.31596
8859,1575,1.4281,9,869,19.68,0.224639
8860,1549,1.5547,10,867,19.79,0.268322
8861,1515,0.4158,10,865,19.93,0.291027
8862,1508,0.6839,11,864,20.01,0.330075
8863,1537,0.2078,13,863,19.99,0.235834
8865,1590,0.3944,22,866,19.78,0.42702
8866,1714,0.2974,13,871,19.44,0.181333
8867,1740,0.7924,10,875,19.22,0.242711
8868,1733,1.8321,12,874,19.22,0.216592
8869,1669,0.3925,14,871,19.31,0.263603
8871,1572,1.2957,18,865,19.69,0.265183
8872,1662,0.0218,12,865,19.62,0.198294
8873,1673,1.3672,10,868,19.48,0.212532
8874,1667,0.0014,13,868,19.4,0.220795
8875,1674,0.4504,8,868,19.37,0.210662
8876,1653,1.4236,10,866,19.43,0.235924
8877,1650,0.0156,11,864,19.51,0.216554
8921,1529,1.829,10,847,19.93,0.254471
8976,1898,0.8939,21,890,18.77,0.3703
8978,1925,1.2771,21,893,18.59,0.462602
8979,1954,1.3861,20,894,18.49,0.368907
8980,2008,1.1241,21,896,18.36,0.373384
8981,1993,1.9984,18,896,18.32,0.365561
8982,2004,1.8137,19,895,18.34,0.371183
8983,1917,1.6247,8,893,18.47,0.278228
8984,1814,1.7394,14,888,18.71,0.465042
8985,1737,1.9185,15,884,18.95,0.289465
8986,1695,1.9829,14,877,19.27,0.310378
8987,1660,1.5842,11,875,19.43,0.310329
8988,1621,0.4488,12,872,19.55,0.288299
8989,1597,1.3753,12,870,19.63,0.341869
8990,1562,0.973,13,869,19.74,0.320824
8991,1541,0.8797,14,866,19.88,0.323104
8992,1500,1.8215,10,863,20.01,0.258047
8993,1474,0.3384,14,862,20.09,0.279691
8994,1493,0.0728,12,862,20.07,0.216575
8998,1702,0.5414,10,873,19.31,0.242577
8999,1716,0.8167,8,873,19.28,0.226347
9002,1568,1.6402,17,864,19.71,0.281504
9003,1595,0.0018,11,864,19.71,0.198783
9004,1628,0.2165,10,865,19.63,0.204521
9005,1602,0.963,11,865,19.58,0.274437
9006,1634,0.1056,9,865,19.54,0.209269
9007,1635,1.2632,9,864,19.57,0.233109
9009,1615,0.3903,8,863,19.64,0.226621
9108,1981,1.9418,16,896,18.42,0.346874
9109,1977,1.125,17,896,18.35,0.280848
9110,1985,1.1788,19,898,18.29,0.357518
9111,2036,0.3492,17,899,18.18,0.292539
9112,2044,1.9878,15,899,18.16,0.3768
9113,2012,0.8325,10,899,18.14,0.274543
9114,1967,1.9672,13,894,18.3,0.348548
9115,1888,1.9565,18,890,18.59,0.27551
9116,1809,1.994,11,884,18.89,0.327768
9118,1652,1.8702,11,874,19.43,0.333312
9119,1575,0.665,13,871,19.65,0.318184
9120,1570,0.8479,12,869,19.74,0.337539
9121,1542,1.0866,12,866,19.85,0.306483
9122,1522,0.2929,12,864,19.95,0.282857
9124,1445,0.6441,10,861,20.15,0.279663
9125,1462,0.0304,12,861,20.15,0.238065
9129,1661,0.9336,9,871,19.41,0.26009
9130,1670,0.5527,9,870,19.39,0.215901
9131,1653,0.9029,8,869,19.48,0.214785
9132,1615,1.7164,9,867,19.61,0.19973
9133,1558,1.3261,9,864,19.73,0.217083
9134,1546,0.0276,14,863,19.76,0.339836
9135,1597,0.079,10,863,19.71,0.21144
9136,1595,1.3161,9,863,19.71,0.226277
9137,1610,0.0171,12,863,19.71,0.192852
9138,1614,0.8157,8,863,19.64,0.205797
9139,1570,0.1056,11,862,19.71,0.233059
9239,2015,1.9251,14,898,18.31,0.368484
9240,2029,0.1936,12,898,18.18,0.379574
9241,2009,0.4902,20,898,18.24,0.365617
9242,2054,0.7666,18,899,18.13,0.350295
9243,2069,1.712,8,899,18.09,0.315581
9244,1976,1.6114,7,898,18.17,0.282016
9245,1940,0.0272,14,895,18.33,0.23958
9249,1625,0.9412,8,873,19.54,0.272887
9250,1556,1.2994,9,870,19.71,0.273795
9251,1534,0.2,8,867,19.84,0.336376
9252,1515,0.5406,7,865,19.96,0.315098
9253,1500,1.2632,13,863,20.03,0.31252
9254,1475,1.1155,8,861,20.12,0.318685
9255,1450,1.6316,6,860,20.23,0.316374
9256,1422,0.0061,12,858,20.27,0.299299
9259,1581,0.1353,15,866,19.77,0.197979
9261,1629,0.1007,9,869,19.51,0.20964
9262,1603,0.4856,9,867,19.59,0.206124
9263,1601,0.5527,7,864,19.67,0.209078
9264,1575,1.8742,9,864,19.77,0.201015
9265,1525,0.1639,13,862,19.82,0.20066
9266,1568,1,10,861,19.82,0.210706
9267,1553,1.1724,10,861,19.8,0.213238
9268,1583,0.0116,12,861,19.77,0.210752
9270,1551,1.5848,10,860,19.77,0.215848
9271,1538,0.41,7,859,19.81,0.222511
9370,2040,0.0041,15,899,18.23,0.331305
9371,2061,1.9015,20,900,18.08,0.390535
9372,2026,1.8365,21,900,18.05,0.428377
9373,2034,0.2327,12,900,18.03,0.271823
9376,1857,0.2513,12,891,18.64,0.293991
9380,1578,1.8575,15,871,19.64,0.2991
9381,1568,1.9749,10,868,19.76,0.255666
9382,1538,2,13,866,19.88,0.243812
9383,1476,0.3095,12,863,20.05,0.227718
9384,1466,0.4555,9,861,20.13,0.312859
9385,1442,0.3861,9,860,20.23,0.291219
9388,1447,0.0056,16,857,20.32,0.231501
9392,1572,0.8167,14,865,19.72,0.47098
9394,1553,0.6035,9,864,19.8,0.20618
9395,1553,0.3668,7,861,19.87,0.204887
9396,1507,1.2094,9,860,19.94,0.230205
9397,1540,0.0136,10,859,19.97,0.20116
9398,1527,0.0111,10,859,19.91,0.220057
9399,1558,0.1538,10,859,19.85,0.220441
9400,1557,0.1363,9,859,19.81,0.203992
9401,1554,1.6549,8,859,19.84,0.214893
9502,2099,0.2495,17,902,18.01,0.267324
9503,2073,1.9442,13,902,17.92,0.383773
9504,1990,1.798,11,899,18.17,0.300789
9505,1913,1.6039,14,896,18.33,0.269201
9506,1860,1.0487,10,892,18.55,0.278489
9508,1710,1.4253,10,883,19.03,0.289539
9510,1631,0.3176,15,873,19.52,0.256086
9511,1653,1.6357,7,871,19.6,0.412898
9513,1530,1.9939,10,867,19.87,0.228292
9515,1416,0.8441,11,860,20.21,0.274996
9516,1407,0.3753,11,857,20.33,0.26521
9522,1522,0.0174,14,860,20.06,0.232149
9524,1537,0.0011,11,861,19.93,0.195365
9525,1550,1.1466,7,861,19.93,0.211465
9526,1517,1.8035,10,860,19.96,0.21857
9527,1506,1.2719,8,858,20.02,0.216554
9528,1509,0.1965,12,858,20.02,0.251105
9530,1541,0.2318,9,859,19.9,0.210311
9531,1535,0.2,10,859,19.87,0.204088
9532,1533,1.2788,11,858,19.92,0.296316
9633,2089,0.275,12,903,17.94,0.316971
9634,2029,0.9475,10,902,17.95,0.300718
9635,1979,0.783,11,899,18.12,0.311451
9636,1946,1.0739,11,895,18.4,0.307104
9637,1847,0.9888,11,892,18.61,0.311801
9641,1581,0.2672,12,871,19.6,0.260814
9642,1602,0.2712,10,871,19.66,0.277349
9650,1407,0.0124,8,855,20.43,0.259519
9655,1480,0.0613,12,857,20.09,0.31985
9659,1507,0.5939,12,857,20.05,0.199025
9661,1520,0.0034,12,858,19.94,0.203863
9662,1515,1.5301,10,858,19.92,0.2297
9764,2056,1.7071,10,903,17.91,0.309543
9765,1959,1.2084,15,900,18.08,0.2755
9766,1908,1.4061,10,897,18.28,0.258719
9767,1840,0.6596,14,893,18.46,0.251758
9772,1560,1.2632,13,870,19.69,0.307273
9774,1511,1.1279,9,867,19.85,0.231761
9775,1457,1.6,11,864,20.01,0.257167
9777,1411,1.9806,7,858,20.29,0.260078
9794,1487,1.8755,10,856,19.99,0.249358
9896,1985,1.9997,11,899,18.2,0.294523
9897,1909,1.9937,13,893,18.52,0.287272
9898,1829,1.8719,10,891,18.67,0.282457
9899,1735,1.0866,16,887,18.88,0.487409
9900,1669,1.9389,13,881,19.13,0.432531
9901,1622,1.9857,15,875,19.41,0.283002
9902,1596,1.9341,18,871,19.65,0.456657
9905,1470,1.206,13,864,20.01,0.297011
9907,1434,0.4453,13,859,20.23,0.253765
9909,1398,1.9701,10,855,20.42,0.317472
10027,1997,1.4355,19,900,18.07,0.311652
10028,1904,1.9285,17,894,18.44,0.263965
10029,1884,1.8502,15,890,18.74,0.273863
10030,1801,1.981,17,885,18.99,0.284309
10031,1716,1.9044,11,881,19.16,0.291067
10039,1441,1.7071,11,858,20.35,0.223798
